,user_id,display_name,reputation,view_count,answer_count,score,tags,title
222,934646,Shirish Herwade,11391,291361,23,463,"['android', 'image', 'camera', 'rotation', 'android-camera-intent']",Why does an image captured using camera intent gets rotated on some devices on Android?
223,1131805,Brenda Nicole Tan,4984,351040,18,463,"['gradle', 'android-studio', 'gradlew']",gradlew: Permission Denied
224,1698890,AJStacy,5155,115768,5,463,"['css', 'less', 'css-calc']",Disable LESS-CSS Overwriting calc()
225,1624921,Games Brainiac,78954,1169431,6,463,"['python', 'matplotlib', 'plot']",Adding a legend to PyPlot in Matplotlib in the simplest manner possible
226,3812540,user3812540,4655,1069338,33,463,"['curl', 'ssl', 'openssl', 'ssl-certificate', 'x509certificate']",curl: (60) SSL certificate problem: unable to get local issuer certificate
227,2603634,user2603634,4751,423648,12,463,"['logging', 'docker']",Where is the Docker daemon log?
228,4698026,Himanshu Mishra,8192,309155,6,463,"['git', 'git-blame']",What does &#39;git blame&#39; do?
229,5943218,JacobSiegel,5271,134183,17,463,"['javascript', 'ios', 'reactjs', 'react-native', 'ios-simulator']",Error Running React Native App From Terminal (iOS)
230,5446749,vvvvv,22055,789267,16,463,"['python', 'memory-management', 'gpu', 'nvidia', 'pytorch']",How do I check if PyTorch is using the GPU?
231,1556,popopome,12130,345633,11,462,"['c++', 'virtual-inheritance']","In C++, what is a virtual base class?"
232,30252,Abhishek Yadav,4801,738915,36,462,"['javascript', 'dom', 'addeventlistener']",How to pass arguments to addEventListener listener function?
233,9594,Otto,18481,150027,4,462,"['git', 'merge', 'git-merge']",When would you use the different git merge strategies?
234,48181,martinus,17626,226071,9,462,"['time-complexity', 'notation', 'big-o']",What is the difference between Θ(n) and O(n)?
235,39648,Sandeep Datta,28235,282772,12,462,"['c++', 'compiler-errors', 'circular-dependency', 'c++-faq']",Resolve build errors due to circular dependency amongst classes
236,6833,echoblaze,11036,732058,23,462,"['java', 'download']",How can I download and save a file from the Internet using Java?
237,51518,Devoted,175147,339176,18,462,"['objective-c', 'oop', 'methods', 'class-method', 'instance-methods']",What is the difference between class and instance methods?
238,80401,sevugarajan,9629,822004,20,462,"['uml', 'use-case', 'rational-unified-process']",What&#39;s is the difference between include and extend in use case diagram?
239,234543,darren,18697,1829274,23,462,"['python', 'windows', 'environment-variables', 'pythonpath']","How to add to the PYTHONPATH in Windows, so it finds my modules/packages?"
240,32484,GurdeepS,64121,683857,57,462,"['java', 'algorithm']",Generating all permutations of a given string
241,439232,PHPLOVER,6937,1178652,27,462,"['error-handling', 'php']","Where does PHP store the error log? (PHP 5, Apache, FastCGI, and cPanel)"
242,468312,CyberJunkie,21046,470158,2,462,"['regex', 'forms', 'validation']",Regex match one of two words
243,236924,SuperString,21143,561069,14,462,"['python', 'datetime', 'epoch']",How can I convert a datetime object to milliseconds since epoch (unix time) in Python?
244,1038815,gadss,21255,537725,13,462,"['python', 'django', 'sorting']","django order_by query set, ascending and descending"
245,759568,Crobzilla,4741,591269,12,462,['sql'],How can I get multiple counts with one SQL query?
246,1676002,Alison,5600,215642,3,462,"['git', 'merge', 'branch']",What to do with branch after merge
247,2153893,user2153893,4657,278595,8,462,"['r', 'cluster-analysis', 'k-means']",Cluster analysis in R: determine the optimal number of clusters
248,1553725,bluecollarcoder,14239,724013,35,462,"['java', 'mysql', 'tomcat', 'jdbc', 'timezone']",MySQL JDBC Driver 5.1.33 - Time Zone Issue
249,4480164,code-8,52940,464555,24,462,"['laravel', 'laravel-4', 'laravel-5', 'database-migration']",Rollback one specific migration in Laravel
250,2327342,regmoraes,5169,210272,9,462,"['properties', 'kotlin']",Property initialization using &quot;by lazy&quot; vs. &quot;lateinit&quot;
251,2865564,Nicolas El Khoury,5517,641051,5,462,"['bash', 'shell']",How to check if an environment variable exists and get its value?
252,49,Leon Bambrick,25789,115476,24,461,"['email', 'email-spam']",How do you make sure email you send programmatically is not automatically marked as spam?
253,2635,mmcdole,90789,160340,16,461,['java'],Initialize class fields in constructor or at declaration?
254,21963,sef,5055,1030339,14,461,['sql-server'],Get list of databases from SQL Server
255,85,Paul Wicks,61860,655042,16,461,"['java', 'string', 'iteration', 'character', 'tokenize']",What is the easiest/best/most correct way to iterate through the characters of a string in Java?
256,63,JimDaniel,12463,213679,17,461,"['c', 'memory-management']",How to allocate aligned memory only using the standard library?
257,70430,Jaka Jančar,11255,285468,8,461,['java'],javax vs java package
258,99213,Meir,12075,1429168,22,461,"['gcc', 'makefile']",gcc makefile error: &quot;No rule to make target ...&quot;
259,2072,Andrew Coleson,10040,248120,21,461,"['javascript', 'arrays', 'sorting', 'arguments', 'variadic-functions']",How can I convert the &quot;arguments&quot; object to an array in JavaScript?
260,35026,maxp,23741,583705,18,461,"['css', 'underline']",How to increase the gap between text and underlining in CSS
261,129001,Tony_Henrich,41613,634762,12,461,"['c#', '.net', 'arrays', 'binary-data']",Best way to read a large file into a byte array in C#?
262,224671,kennytm,504999,139354,14,461,"['python', 'argparse']",How to insert newlines on argparse help text?
263,155196,Harsha M V,53467,1018601,17,461,"['php', 'json']",Fatal error: Maximum execution time of 30 seconds exceeded
264,373674,amateur,42925,532608,30,461,"['javascript', 'jquery', 'query-string']",How can I add or update a query string parameter?
265,783236,123,5586,751317,4,461,"['php', 'curl']",PHP cURL custom headers
266,988233,Ian Davis,18939,400256,7,461,"['asp.net-mvc-4', 'namespaces', 'asp.net-optimization']",How to add reference to System.Web.Optimization for MVC-3-converted-to-4 app
267,499448,Boardy,35097,496701,25,461,"['android', 'spinner']",Set selected item of spinner programmatically
268,1444475,matt,41843,452314,6,461,['sass'],Sass .scss: Nesting and multiple classes?
269,190822,yazzapps.com,56620,260992,11,461,"['css', 'media-queries', 'container-queries']",Can media queries resize based on a div element instead of the screen?
270,1772334,Abraham P,14799,923769,10,461,"['javascript', 'arrays']",Array.size() vs Array.length
271,940300,Basic Coder,10590,216375,13,461,"['android', 'reverse-engineering', 'proguard', 'api-key']",Best practice for storing and protecting private API keys in applications
272,1249338,frosty,4523,275117,5,461,"['php', 'curl', 'proxy', 'tor']",How can I connect to a Tor hidden service using cURL in PHP?
273,284795,Colonel Panic,130701,287865,9,461,"['go', 'time']",How to multiply duration by integer?
274,168273,chewy,8166,298070,25,461,"['ios', 'swift', 'uiimage', 'uicolor', 'watchkit']",How can I change image tintColor in iOS and WatchKit
275,2628,Aaron,23280,510453,19,460,"['java', 'string']",How to check if a String contains another String in a case insensitive manner in Java?
276,26349,Morgan Cheng,72972,261783,0,460,"['javascript', 'dom', 'undefined']",How can I check whether a variable is defined in JavaScript?
277,77175,elfuego1,10288,1692096,15,460,"['python', 'string', 'integer']",How do I convert all strings in a list of lists to integers?
278,11596,unmounted,33020,223730,20,460,"['python', 'shell', 'read-eval-print-loop', 'interactive-session']",How to save a Python interactive session?
279,160116,fnst,5564,689043,29,460,"['java', 'integer']",Way to get number of digits in an int?
280,238030,Chetan,46060,107884,7,460,"['objective-c', 'xcode', 'xcode4', 'nszombie']",How do I set up NSZombieEnabled in Xcode 4?
281,2605095,mousey,11471,231616,14,460,"['unit-testing', 'testing', 'functional-testing']",What is the difference between unit tests and functional tests?
282,174261,Mithun Sreedharan,49363,1646853,31,460,"['javascript', 'jquery', 'download']",Download File Using JavaScript/jQuery
283,426795,user426795,10813,534937,10,460,"['python', 'sql', 'django', 'django-models', 'django-queryset']",How to delete a record in Django models?
284,1801,Slavo,15115,206002,7,460,"['google-chrome', 'google-chrome-devtools', 'script-debugging']",How to search all loaded scripts in Chrome Developer Tools?
285,364312,oshirowanen,14887,1289848,6,460,"['php', 'debugging', 'warnings']",Showing all errors and warnings
286,356895,JJD,49155,129313,9,460,"['ruby-on-rails', 'indexing', 'migration']",How do I handle too long index names in a Ruby on Rails ActiveRecord migration?
287,642022,Patrioticcow,26042,838700,10,460,"['javascript', 'jquery', 'ajax', 'authentication']",Use basic authentication with jQuery and Ajax
288,2147,Jason Baker,189349,382628,24,460,"['python', 'dictionary', 'python-internals', 'del']",When is del useful in Python?
289,606120,ezebemmel,4721,465528,1,460,"['javascript', 'object']",How to remove item from a JavaScript object
290,243780,c00kiemonster,21813,168834,6,460,"['python', 'json', 'load', 'ordereddictionary']",Can I get JSON to load into an OrderedDict?
291,462507,Khan,4962,411250,17,460,"['javascript', 'forms']",Warn user before leaving web page with unsaved changes
292,462507,Khan,4962,411250,17,460,"['javascript', 'forms']",Warn user before leaving web page with unsaved changes
293,1160421,Tech MLG,5597,711469,40,460,"['mysql', 'permissions']",MySQL error 1449: The user specified as a definer does not exist
294,6691,EoghanM,24278,331673,5,460,"['git', 'git-stash']",Stash just a single file
295,2324548,kanstraktar,5347,216888,9,460,"['xcode', 'provisioning-profile', 'xcode5']",Provisioning Profiles menu item missing from Xcode 5
296,20837,vbroto,5918,705561,18,459,"['c#', 'file', 'url']",How to download a file from a URL in C#?
297,7705,Charles Graham,24053,87237,13,459,"['design-patterns', 'decorator', 'bridge', 'proxy-pattern']","How do the Proxy, Decorator, Adapter, and Bridge Patterns differ?"
298,4737,jamesh,19717,415441,9,459,"['python', 'cron', 'scheduled-tasks']",How do I get a Cron like scheduler in Python?
299,9776,sker,17532,165394,21,459,"['asp.net', 'visual-studio', 'debugging', 'internet-explorer', 'browser']",Stop Visual Studio from launching a new browser window when starting debug?
300,371301,Troj,11661,747212,24,597,"['android', 'android-intent', 'android-activity']",Android: Go back to previous activity
301,277603,Rajeev,44139,758819,21,597,"['javascript', 'jquery', 'checkbox', 'jquery-selectors']",Testing if a checkbox is checked with jQuery
302,1382745,LWZ,11250,1527538,6,597,"['matplotlib', 'marker', 'scatter']",pyplot scatter plot marker size
303,2203005,hnh,13637,133504,8,597,"['swift', 'delegates', 'swift-protocols']",How can I make a weak protocol reference in &#39;pure&#39; Swift (without @objc)
304,972253,fox,14738,407039,25,597,"['javascript', 'ecmascript-6', 'ecmascript-harmony', 'ecmascript-2016']",How can I clone a JavaScript object except for one key?
305,3227909,Andrew,6448,281867,27,597,['visual-studio-code'],How can you export the Visual Studio Code extension list?
306,6930923,Kapil Gupta,6861,357013,31,597,"['linux', 'docker', 'kubernetes', 'docker-compose']",How to use local docker images with Minikube?
307,9611,shoosh,75862,534021,12,596,"['c++', 'python', 'c']",Calling C/C++ from Python?
308,50262,Mark,16622,246128,18,596,"['java', 'html', 'javadoc']",Multiple line code example in Javadoc comment
309,21838,Pyrolistical,27414,802972,29,596,"['java', 'string', 'floating-point', 'format', 'double']",How to nicely format floating numbers to string without unnecessary decimal 0&#39;s
310,19746,Piskvor left the building,90950,590842,13,596,"['mysql', 'regex', 'mysql-udf']",How to do a regular expression replace in MySQL?
311,68465,thepocketwade,6416,196630,27,596,"['visual-studio-2008', 'keyboard-shortcuts', 'curly-braces']",Go to Matching Brace in Visual Studio?
312,248547,aslum,11604,1175347,24,596,"['php', 'arrays']",How to check whether an array is empty using PHP?
313,87152,Max Frai,60846,1217008,44,596,"['c++', 'string', 'formatting', 'stdstring', 'c++-standard-library']",std::string formatting like sprintf
314,434490,Julian Coates,5989,552448,31,596,"['javascript', 'date', 'date-format', 'time-format', 'leading-zero']",Javascript add leading zeroes to date
315,341878,pingu,8689,95479,1,596,"['ruby-on-rails', 'apache', 'passenger', 'mongrel']",Ruby on Rails Server options
316,572,Thomas Owens,113476,1043415,7,595,"['c', 'printf', 'long-integer']",What is the conversion specifier for printf that formats a long?
317,11397,Scott Evernden,38788,403797,41,595,"['performance', 'graphics', 'collision-detection', 'polygon', 'point-in-polygon']",How can I determine whether a 2D Point is within a Polygon?
318,11397,Scott Evernden,38788,403797,41,595,"['performance', 'graphics', 'collision-detection', 'polygon', 'point-in-polygon']",How can I determine whether a 2D Point is within a Polygon?
319,190706,ages04,6307,483470,16,595,"['jquery', 'events', 'dom']",jQuery find events handlers registered with an object
320,634509,Andy,5959,425052,14,595,"['bash', 'find']",find -exec with multiple commands
321,683150,im useless,7051,1173692,43,595,"['c#', 'datetime']",How to remove time portion of date in C# in DateTime object only?
322,560648,Lightness Races in Orbit,375677,164971,6,595,"['c++', 'iterator', 'c++-standard-library', 'c++-faq']",Iterator invalidation rules for C++ containers
323,624551,Intrepidd,19190,290062,10,595,"['git', 'ignore', 'gitignore']",How to remove files that are listed in the .gitignore but still on the repository?
324,922200,Alfie Hanssen,16846,260674,10,595,"['android', 'networking', 'retrofit', 'android-networking']","Comparison of Android networking libraries: OkHTTP, Retrofit, and Volley"
325,2719862,Fernando Vellozo,6155,445211,35,595,['entity-framework'],No Entity Framework provider found for the ADO.NET provider with invariant name &#39;System.Data.SqlClient&#39;
